Samples,T1,T2,T5,T10,T15,L Max
76365.0,0.0,0.0,0.0,0.0,0.0,3200.0
76366.0,0.0,0.0,0.0,0.0,0.0,3200.0
76367.0,0.0,0.0,0.0,0.0,0.0,3200.0
76368.0,0.0,0.0,0.0,0.0,0.0,3200.0
76369.0,7.9267654,7.9267654,7.9267654,8.395715,9.225676,3200.0
76370.0,11.178602,11.178602,11.178602,11.330892,12.412024,3200.0
76371.0,0.0,0.0,0.0,0.0,0.0,3200.0
76372.0,0.0,0.0,0.0,0.0,0.0,3200.0
76373.0,0.0,0.0,0.0,1.582016,1.582016,3200.0
76374.0,0.0,0.0,0.0,0.0,0.0,3200.0
76375.0,0.0,0.0,0.0,0.0,0.0,3200.0
76376.0,0.0,0.0,0.0,0.0,0.0,3200.0
76377.0,2.7499752,2.7499752,2.7499752,3.0929632,6.960477,3200.0
76378.0,0.0,0.0,0.0,0.71144855,0.71144855,3200.0
76379.0,0.0,0.0,0.0,0.0,0.0,3200.0
76380.0,53.94883,53.977943,54.460552,54.50112,54.50112,3200.0
76381.0,0.0,0.0,0.0,3.319154,3.319154,3200.0
76382.0,0.0,0.0,0.0,0.0,4.7048573,3200.0
76383.0,0.0,0.0,0.0,0.0,0.0,3200.0
76384.0,0.0,0.0,0.0,0.0,0.6913142,3200.0
76385.0,0.0,0.0,0.0,0.0,0.0,3200.0
76386.0,0.20451379,0.20451379,0.20451379,0.20451379,0.70357966,3200.0
76387.0,0.0,0.0,0.0,0.0,0.0,3200.0
76388.0,0.0,0.0,0.0,0.0,0.0,3200.0
76389.0,0.0,0.0,0.0,0.0,0.0,3200.0
76390.0,0.0,0.0,0.0,0.0,0.0,3200.0
76391.0,0.0,0.0,0.0,0.0,2.5388122,3200.0
76392.0,0.0,0.0,0.0,0.0,0.0,3200.0
76393.0,0.0,0.0,0.0,0.0,0.0,3200.0
76394.0,0.0,0.0,0.0,0.0,0.0,3200.0
76395.0,0.0,0.0,0.0,0.0,0.0,3200.0
76396.0,0.0,0.0,0.0,0.0,0.0,3200.0
76397.0,3.9725602,3.9725602,3.9725602,3.9725602,12.278027,3200.0
76398.0,0.0,0.0,0.0,0.0,0.0,3200.0
76399.0,0.0,0.0,0.0,0.0,0.0,3200.0
76400.0,0.0,0.0,0.0,0.0,0.0,3200.0
76401.0,0.0,0.0,0.0,0.0,0.0,3200.0
76402.0,0.0,0.0,0.0,0.0,0.0,3200.0
76403.0,0.0,0.0,0.0,0.0,0.0,3200.0
76404.0,0.0,0.0,0.0,0.0,0.0,3200.0
76405.0,0.0,0.0,0.0,0.0,0.0,3200.0
76406.0,1.7151781,1.7151781,1.7151781,1.7151781,3.0847006,3200.0
76407.0,0.0,0.0,0.0,0.0,0.0,3200.0
76408.0,0.0,0.0,0.0,0.0,0.0,3200.0
